Name,Rating,Cuisine,Discounts,Image URL,Link
Shahi Darbar Halwa Puri,4.8(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ir77-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ir77/shahi-darbar-halwa-puri
Al Rehman Biryani Centre - Sharafabad,4.2(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/eu7z-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/eu7z/al-rehman-biryani-centre-sharafabad
Al Zahra Pakwan,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/bow9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/bow9/al-zahra-pakwan
CHEF CUISINE,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/fiis-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/fiis/chef-cuisine-fiis
Hot n Roll,3.2(48)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/oa7z-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/oa7z/hot-n-roll-oa7z
Filza BBQ & Fast Food,3.7(90)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ei24-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ei24/filza-bbq-and-fast-food
The Waffle Hub,4.8(91)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/wy93-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wy93/the-waffle-hub-wy93
Sip n Chip,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/s23l-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/s23l/sip-n-chip
Ali Jaan Sheermal House,4.8(21)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/qaak-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/qaak/ali-jaan-sheermal-house
Goodluck Mazedar Restaurant and Fast Food BBQ,3.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/n0ni-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n0ni/goodluck-mazedar-restaurant-and-fast-food-bbq
Tawakkal Halwa Puri - Branch 4,4.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/snut-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/snut/tawakkal-halwa-puri-branch-4
JUICE & JUICE,4.9(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/wxmd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wxmd/juice-and-juice
City Pizza,4.6(34)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/zvtn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/zvtn/city-pizza-zvtn
Fatima's Cuisine,5(90)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/oa5e-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/oa5e/fatimas-cuisine-oa5e
Jan's Broast - BMCHS,4.5(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/cp6fr-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m7x5/jans-broast-bmchs
BRUGGES - WAFFLES,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/ln39-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ln39/brugges-waffles
Sultan ka Pakwan,4(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/dies-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dies/sultan-ka-pakwan
Mcanz's,4.6(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/s4ex-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/s4ex/mcanzs
Tempura,4.7(59)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/mspa-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/mspa/tempura
Ritual Beans,,Beverages,,https://images.deliveryhero.io/image/fd-pk/LH/ts32-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ts32/ritual-beans
Maroof foods,4.7(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/eqys-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/eqys/maroof-foods
Ludo Foods - Bahadurabad,4.3(20)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/pbva-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/pbva/ludo-foods-bahadurabad
Khausa Memoni Curry Khausa,4.4(66)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/xpyu-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/xpyu/khausa-memoni-curry-khausa
Burger Shots - Sharafabad,4.8(13)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/jmib-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/jmib/burger-shots-sharafabad
Raziqeen,4.7(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/v2lv-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/v2lv/raziqeen
Cakester,4.6(16)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/i7d9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/i7d9/cakester
Mashwiyat-e-Dubai,,,,https://images.deliveryhero.io/image/fd-pk/LH/zeyz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/zeyz/mashwiyat-e-dubai
Hey Burger,4.7(14)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/fffx-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/fffx/hey-burger
Burger Affair,4.3(31)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/hy64-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/hy64/burger-affair
Miraal,4.5(10000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/u5ir-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/u5ir/miraal
Uncle Gola Corner & Chicken Corn Soup,4.5(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/n3vd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n3vd/uncle-gola-corner-and-chicken-corn-soup
L'Alfredo,,,,https://images.deliveryhero.io/image/fd-pk/LH/rihh-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/rihh/lalfredo
Yameen Haleem - Soldier Bazar,4(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/umea-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/umea/yameen-haleem-soldier-bazar
Waffles & Beyond,4.5(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/ddcn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ddcn/waffles-and-beyond-ddcn
Zesty's,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/m4l9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m4l9/zestys
Food Corner,4.8(9)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/rgnk-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/rgnk/food-corner-rgnk
Shanghai Chinese & Fast Food- bahadurabad,4(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/wuse-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/wuse/shanghai-chinese-and-fast-food-bahadurabad
Bangali Cafe,4.7(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/cvg5-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/cvg5/bangali-cafe
The Monkey Juice Bar,4.7(87)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/eeqo-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/eeqo/the-monkey-juice-bar
Arab Shawarma,4.8(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Middle Eastern,,https://images.deliveryhero.io/image/fd-pk/LH/n3ea-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n3ea/arab-shawarma
Riaz Food Point,3.5(24)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/i56n-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/i56n/riaz-food-point
S&N FOOD COURT,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/bwo0-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/bwo0/sandn-food-court
Zangmo,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ckwe-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ckwe/zangmo
Shahi Seekh - Bahadurabad,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ut3b-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ut3b/shahi-seekh-bahadurabad
Tomato Potato,3.5(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/n5kl-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n5kl/tomato-potato
Chill - The Soda Shop,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Beverages,,https://images.deliveryhero.io/image/fd-pk/LH/m885-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m885/chill-the-soda-shop
Nazako,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/jkiv-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/jkiv/nazako
Cafe Taj Shah Jee Hotel,3.7(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/sgn1-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/sgn1/cafe-taj-shah-jee-hotel
Dhoraji famous gola & faluda,3.2(95)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/dlbf-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dlbf/dhoraji-famous-gola-and-faluda
Al Madina Burger,,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/c3qo-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/c3qo/al-madina-burger-c3qo
Luqmans Sweet and Salt,4.9(3000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/m06d-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m06d/luqmans-sweet-and-salt
Snack's Time,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/kuxe-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/kuxe/snacks-time-kuxe
Mitthu Gola & Limca Point,4.5(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/u2bb-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/u2bb/mitthu-gola-and-limca-point
Dosa Point,4.7(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/u5dc-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/u5dc/dosa-point
Dais Perdais Biryani,1.4(8)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/tfxb-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/tfxb/dais-perdais-biryani
Pizza Loft,4.9(15)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/d8eq-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/d8eq/pizza-loft
Ghori House of Fries,4.4(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/m4gg-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m4gg/ghori-house-of-fries-m4gg
Riaz Bros & Kachori House,4.7(5000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/i8me-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/i8me/riaz-bros-and-kachori-house
Khalid Ice Cream,4.9(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/h043-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/h043/khalid-ice-cream
Tahir Pan Shop (T.P.S),4.4(84)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/s0k0-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/s0k0/tahir-pan-shop-t-p-s
Ahmed Kitchen,1.7(10)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,,,https://images.deliveryhero.io/image/fd-pk/LH/b4fn-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/b4fn/ahmed-kitchen-b4fn
MashaAllah Restaurant,4(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/uoa3-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/uoa3/mashaallah-restaurant
Uncle Chaat Limca & Gola Corner,4.2(34)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/yqxd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/yqxd/uncle-chaat-limca-and-gola-corner
Taste of Bihar,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/otkp-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/otkp/taste-of-bihar
DoDo Foods,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/vrua-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/vrua/dodo-foods
Eat & Bite,4.6(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/dwso-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dwso/eat-and-bite
Waffle Rush,,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/b25s-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/b25s/waffle-rush
Buhfay Bistro - BUH,4.6(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/kjy5-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/kjy5/buhfay-bistro-buh
Harmain sharfain Halwa puri,4.3(68)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/lq4n-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/lq4n/harmain-sharfain-halwa-puri
Chargha Town - Gulistan E Johar,4.8(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/tdcx-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/tdcx/chargha-town-gulistan-e-johar
ZeZa Desi Delicacies,4.8(24)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/ddrj-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ddrj/zeza-desi-delicacies
Cafe Shah Jee,4.4(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/j946-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/j946/cafe-shah-jee-j946
Bubble Berry,2.8(80)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/k936-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/k936/bubble-berry
PURE PREMIUM JUICE BAR,4.1(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/bh4z-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/bh4z/pure-premium-juice-bar
Zimbo Pizza,4.2(35)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/hk1b-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/hk1b/zimbo-pizza
AGHA FOODS,3.8(14)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/zetg-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/zetg/agha-foods-zetg
Power Bite,3.7(6)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/ljmd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/ljmd/power-bite-ljmd
Abbas Dairy Milk Shakes and Icecream,4.5(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/gk6j-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/gk6j/abbas-dairy-milk-shakes-and-icecream
Cafe Dhuwaan,4.6(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/u8fb-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/u8fb/cafe-dhuwaan
WILLY'S,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/rsvz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/rsvz/willys
Rehan Shikra Haleem Biryani Pan Mandi,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/df9t-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/df9t/rehan-shikra-haleem-biryani-pan-mandi
Lilliput Play Cafe - Shaheed e Millat,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/pq4s-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/pq4s/lilliput-play-cafe-shaheed-e-millat
Street Pizza,4.4(500+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/w4kq-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/w4kq/street-pizza
D Chowk,4.9(1000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/hedq-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/hedq/d-chowk
Burger One - PECHS,4.6(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/jljv-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/jljv/burger-one-pechs
Nau Sau Giyara 911,4.5(44)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/dupo-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/dupo/nau-sau-giyara-911
Frymo,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/sbq8-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/sbq8/frymo
Karachi Manpasand Haleem,4.6(74)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/gsl5-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/gsl5/karachi-manpasand-haleem
Tawakkal Biryani Center,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/c5a7-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/c5a7/tawakkal-biryani-center
The Tasty Twist,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/btkd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/btkd/the-tasty-twist
JBC Foods,4.4(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Burgers,,https://images.deliveryhero.io/image/fd-pk/LH/tz8b-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/tz8b/jbc-foods-tz8b
Mithkhara Nimco & BBQ,,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/k69f-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/k69f/mithkhara-nimco-and-bbq
Pizza Party,4.8(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pizza,,https://images.deliveryhero.io/image/fd-pk/LH/q8sj-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/q8sj/pizza-party-q8sj
Karachi Darbar,4(56)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/y3s6-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/y3s6/karachi-darbar-y3s6
Co2 Soda Shop,4.9(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Healthy Food,,https://images.deliveryhero.io/image/fd-pk/LH/n10l-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/n10l/co2-soda-shop
Samad Biryani & Pakwan Centre - Gul Plaza,4.5(15)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/m13n-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/m13n/samad-biryani-and-pakwan-centre-gul-plaza
MEMON FISH & BUN-KABAB CORNER,4.6(25)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/j8iz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/j8iz/memon-fish-and-bun-kabab-corner
Masha Allah Halwa Puri & BBQ,4.8(2000+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/w8hl-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/w8hl/masha-allah-halwa-puri-and-bbq
Chinese Food Alley,4.2(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Chinese,,https://images.deliveryhero.io/image/fd-pk/LH/io64-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/io64/chinese-food-alley
The Rolling Guys,4.6(50)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Fast Food,,https://images.deliveryhero.io/image/fd-pk/LH/nucd-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/nucd/the-rolling-guys
Hafiz food,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/fzum-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/fzum/hafiz-food-fzum
Cake Kahani By Naz,4.7(100+)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/joo9-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/joo9/cake-kahani-by-naz
Hussain Baba Biryani & Foods,,Pakistani,,https://images.deliveryhero.io/image/fd-pk/LH/x3mz-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/x3mz/hussain-baba-biryani-and-foods
Ice Cream Bar,4.2(70)A11Y_TAG_RATING_AND_REVIEWS_PLURAL,Desserts,,https://images.deliveryhero.io/image/fd-pk/LH/q0cx-listing.jpg?width=400&height=225,https://www.foodpanda.pk/restaurant/q0cx/ice-cream-bar
